Gregorian_date,lunar_date,hour,light.dark,study_time,colony_id,tank_id,system,RO,total_RO,per.release,prop.release
2022-1-14,2022-12-12,21,dark,27,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,22,dark,28,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,1,dark,31,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,2,dark,32,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,3,dark,33,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,4,dark,34,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,5,dark,35,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,6,dark,36,FTS_colony7,FTS_tank3,FTS,3,27,11.11111111,0.111111111
2022-1-15,2022-12-13,7,light,37,FTS_colony7,FTS_tank3,FTS,1,27,3.703703704,0.037037037
2022-1-15,2022-12-13,8,light,38,FTS_colony7,FTS_tank3,FTS,2,27,7.407407407,0.074074074
2022-1-15,2022-12-13,9,light,39,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,10,light,40,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,11,light,41,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,12,light,42,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,13,light,43,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,15,light,45,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony7,FTS_tank3,FTS,0,27,0,0
2022-1-13,2022-12-11,19,dark,1,FTS_colony8,FTS_tank3,FTS,5,946,0.528541226,0.005285412
2022-1-13,2022-12-11,20,dark,2,FTS_colony8,FTS_tank3,FTS,4,946,0.422832981,0.00422833
2022-1-13,2022-12-11,21,dark,3,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-13,2022-12-11,22,dark,4,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-13,2022-12-11,23,dark,5,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,00,dark,6,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,1,dark,7,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-14,2022-12-12,2,dark,8,FTS_colony8,FTS_tank3,FTS,7,946,0.739957717,0.007399577
2022-1-14,2022-12-12,3,dark,9,FTS_colony8,FTS_tank3,FTS,14,946,1.479915433,0.014799154
2022-1-14,2022-12-12,4,dark,10,FTS_colony8,FTS_tank3,FTS,30,946,3.171247357,0.031712474
2022-1-14,2022-12-12,5,dark,11,FTS_colony8,FTS_tank3,FTS,122,946,12.89640592,0.128964059
2022-1-14,2022-12-12,6,dark,12,FTS_colony8,FTS_tank3,FTS,125,946,13.21353066,0.132135307
2022-1-14,2022-12-12,7,light,13,FTS_colony8,FTS_tank3,FTS,83,946,8.773784355,0.087737844
2022-1-14,2022-12-12,8,light,14,FTS_colony8,FTS_tank3,FTS,11,946,1.162790698,0.011627907
2022-1-14,2022-12-12,9,light,15,FTS_colony8,FTS_tank3,FTS,4,946,0.422832981,0.00422833
2022-1-14,2022-12-12,10,light,16,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-14,2022-12-12,11,light,17,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-14,2022-12-12,12,light,18,FTS_colony8,FTS_tank3,FTS,2,946,0.21141649,0.002114165
2022-1-14,2022-12-12,13,light,19,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-14,2022-12-12,14,light,20,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,15,light,21,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-14,2022-12-12,16,light,22,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,17,light,23,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,18,light,24,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,19,dark,25,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-14,2022-12-12,20,dark,26,FTS_colony8,FTS_tank3,FTS,4,946,0.422832981,0.00422833
2022-1-14,2022-12-12,21,dark,27,FTS_colony8,FTS_tank3,FTS,5,946,0.528541226,0.005285412
2022-1-14,2022-12-12,22,dark,28,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-14,2022-12-12,23,dark,29,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-15,2022-12-13,00,dark,30,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-15,2022-12-13,1,dark,31,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-15,2022-12-13,2,dark,32,FTS_colony8,FTS_tank3,FTS,9,946,0.951374207,0.009513742
2022-1-15,2022-12-13,3,dark,33,FTS_colony8,FTS_tank3,FTS,170,946,17.97040169,0.179704017
2022-1-15,2022-12-13,4,dark,34,FTS_colony8,FTS_tank3,FTS,42,946,4.4397463,0.044397463
2022-1-15,2022-12-13,5,dark,35,FTS_colony8,FTS_tank3,FTS,107,946,11.31078224,0.113107822
2022-1-15,2022-12-13,6,dark,36,FTS_colony8,FTS_tank3,FTS,166,946,17.54756871,0.175475687
2022-1-15,2022-12-13,7,light,37,FTS_colony8,FTS_tank3,FTS,12,946,1.268498943,0.012684989
2022-1-15,2022-12-13,8,light,38,FTS_colony8,FTS_tank3,FTS,8,946,0.845665962,0.00845666
2022-1-15,2022-12-13,9,light,39,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-15,2022-12-13,10,light,40,FTS_colony8,FTS_tank3,FTS,3,946,0.317124736,0.003171247
2022-1-15,2022-12-13,11,light,41,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-15,2022-12-13,12,light,42,FTS_colony8,FTS_tank3,FTS,1,946,0.105708245,0.001057082
2022-1-15,2022-12-13,13,light,43,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-15,2022-12-13,14,light,44,FTS_colony8,FTS_tank3,FTS,2,946,0.21141649,0.002114165
2022-1-15,2022-12-13,15,light,45,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-15,2022-12-13,16,light,46,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-15,2022-12-13,17,light,47,FTS_colony8,FTS_tank3,FTS,0,946,0,0
2022-1-15,2022-12-13,18,light,48,FTS_colony8,FTS_tank3,FTS,0,946,0,0
