Gregorian_date,lunar_day,number_lunar_days,lunar_month,Gregorian_month,season,mean_daily_temp,system,tank_id,colony_id,RO_<5 included,RT_angle_ALL,RO,RT_remove_NA,RT_angle
2021-04-09,28,30,Feb_2021,Mar_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,336,0,0,NA
2021-04-10,29,30,Feb_2021,Mar_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,348,0,0,NA
2021-04-11,30,30,Feb_2021,Mar_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,360,0,0,NA
2021-04-12,1,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,NA,12,NA,0,NA
2021-04-13,2,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,24,0,0,NA
2021-04-14,3,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,36,0,0,NA
2021-04-15,4,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,NA,48,NA,0,NA
2021-04-16,5,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,60,0,0,NA
2021-04-17,6,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,72,0,0,NA
2021-04-18,7,30,Mar_2021,Apr_2021,spring,NA,RAS,RAS_tank3,RAS_colony12,0,84,0,0,NA
2021-04-19,8,30,Mar_2021,Apr_2021,spring,27.97422667,RAS,RAS_tank3,RAS_colony12,0,96,0,0,NA
2021-04-20,9,30,Mar_2021,Apr_2021,spring,27.95482,RAS,RAS_tank3,RAS_colony12,0,108,0,0,NA
2021-04-21,10,30,Mar_2021,Apr_2021,spring,27.95002,RAS,RAS_tank3,RAS_colony12,0,120,0,0,NA
2021-04-22,11,30,Mar_2021,Apr_2021,spring,27.95345,RAS,RAS_tank3,RAS_colony12,0,132,0,0,NA
2021-04-23,12,30,Mar_2021,Apr_2021,spring,27.98027,RAS,RAS_tank3,RAS_colony12,0,144,0,0,NA
2021-04-24,13,30,Mar_2021,Apr_2021,spring,27.96861,RAS,RAS_tank3,RAS_colony12,0,156,0,0,NA
2021-04-25,14,30,Mar_2021,Apr_2021,spring,27.9665,RAS,RAS_tank3,RAS_colony12,0,168,0,0,NA
2021-04-26,15,30,Mar_2021,Apr_2021,spring,27.97958,RAS,RAS_tank3,RAS_colony12,0,180,0,0,NA
2021-04-27,16,30,Mar_2021,Apr_2021,spring,27.99058,RAS,RAS_tank3,RAS_colony12,0,192,0,0,NA
2021-04-28,17,30,Mar_2021,Apr_2021,spring,27.99333,RAS,RAS_tank3,RAS_colony12,0,204,0,0,NA
2021-04-29,18,30,Mar_2021,Apr_2021,spring,27.99332,RAS,RAS_tank3,RAS_colony12,0,216,0,0,NA
2021-04-30,19,30,Mar_2021,Apr_2021,spring,27.99951,RAS,RAS_tank3,RAS_colony12,0,228,0,0,NA
2021-05-01,20,30,Mar_2021,Apr_2021,spring,27.99128,RAS,RAS_tank3,RAS_colony12,0,240,0,0,NA
2021-05-02,21,30,Mar_2021,Apr_2021,spring,27.99196,RAS,RAS_tank3,RAS_colony12,0,252,0,0,NA
2021-05-03,22,30,Mar_2021,Apr_2021,spring,27.98646,RAS,RAS_tank3,RAS_colony12,0,264,0,0,NA
2021-05-04,23,30,Mar_2021,Apr_2021,spring,27.95897,RAS,RAS_tank3,RAS_colony12,0,276,0,0,NA
2021-05-05,24,30,Mar_2021,Apr_2021,spring,27.94522,RAS,RAS_tank3,RAS_colony12,0,288,0,0,NA
2021-05-06,25,30,Mar_2021,Apr_2021,spring,28.01808,RAS,RAS_tank3,RAS_colony12,0,300,0,0,NA
2021-05-07,26,30,Mar_2021,Apr_2021,spring,27.98369,RAS,RAS_tank3,RAS_colony12,0,312,0,0,NA
2021-05-08,27,30,Mar_2021,Apr_2021,spring,27.97271,RAS,RAS_tank3,RAS_colony12,0,324,0,0,NA
2021-05-09,28,30,Mar_2021,Apr_2021,spring,28.02702,RAS,RAS_tank3,RAS_colony12,0,336,0,0,NA
2021-05-10,29,30,Mar_2021,Apr_2021,spring,27.94315,RAS,RAS_tank3,RAS_colony12,0,348,0,0,NA
2021-05-11,30,30,Mar_2021,Apr_2021,spring,27.99197,RAS,RAS_tank3,RAS_colony12,0,360,0,0,NA
2021-05-12,1,29,Apr_2021,May_2021,spring,28.03049,RAS,RAS_tank3,RAS_colony12,0,12.4137931,0,0,NA
2021-05-13,2,29,Apr_2021,May_2021,spring,28.0291,RAS,RAS_tank3,RAS_colony12,0,24.82758621,0,0,NA
2021-05-14,3,29,Apr_2021,May_2021,spring,27.95692,RAS,RAS_tank3,RAS_colony12,0,37.24137931,0,0,NA
2021-05-15,4,29,Apr_2021,May_2021,spring,28.03324,RAS,RAS_tank3,RAS_colony12,0,49.65517241,0,0,NA
2021-05-16,5,29,Apr_2021,May_2021,spring,28.28556,RAS,RAS_tank3,RAS_colony12,0,62.06896552,0,0,NA
2021-05-17,6,29,Apr_2021,May_2021,spring,28.28963,RAS,RAS_tank3,RAS_colony12,0,74.48275862,0,0,NA
2021-05-18,7,29,Apr_2021,May_2021,spring,28.21675,RAS,RAS_tank3,RAS_colony12,0,86.89655172,0,0,NA
2021-05-19,8,29,Apr_2021,May_2021,spring,28.18994,RAS,RAS_tank3,RAS_colony12,0,99.31034483,0,0,NA
2021-05-20,9,29,Apr_2021,May_2021,spring,28.20781,RAS,RAS_tank3,RAS_colony12,0,111.7241379,0,0,NA
2021-05-21,10,29,Apr_2021,May_2021,spring,28.15903,RAS,RAS_tank3,RAS_colony12,0,124.137931,0,0,NA
2021-05-22,11,29,Apr_2021,May_2021,spring,28.34683,RAS,RAS_tank3,RAS_colony12,1,136.5517241,0,0,NA
2021-05-23,12,29,Apr_2021,May_2021,spring,28.94353,RAS,RAS_tank3,RAS_colony12,NA,148.9655172,NA,0,NA
2021-05-24,13,29,Apr_2021,May_2021,spring,28.92469,RAS,RAS_tank3,RAS_colony12,19,161.3793103,19,19,161.3793103
2021-05-25,14,29,Apr_2021,May_2021,spring,28.81076,RAS,RAS_tank3,RAS_colony12,71,173.7931034,71,71,173.7931034
2021-05-26,15,29,Apr_2021,May_2021,spring,28.43709,RAS,RAS_tank3,RAS_colony12,13,186.2068966,13,13,186.2068966
2021-05-27,16,29,Apr_2021,May_2021,spring,27.85329,RAS,RAS_tank3,RAS_colony12,0,198.6206897,0,0,NA
2021-05-28,17,29,Apr_2021,May_2021,spring,27.86634,RAS,RAS_tank3,RAS_colony12,3,211.0344828,0,0,NA
2021-05-29,18,29,Apr_2021,May_2021,spring,27.88342,RAS,RAS_tank3,RAS_colony12,4,223.4482759,0,0,NA
2021-05-30,19,29,Apr_2021,May_2021,spring,27.93015,RAS,RAS_tank3,RAS_colony12,2,235.862069,0,0,NA
2021-05-31,20,29,Apr_2021,May_2021,spring,27.88062,RAS,RAS_tank3,RAS_colony12,0,248.2758621,0,0,NA
2021-06-01,21,29,Apr_2021,May_2021,spring,27.97139,RAS,RAS_tank3,RAS_colony12,NA,260.6896552,NA,0,NA
2021-06-02,22,29,Apr_2021,May_2021,spring,27.95488,RAS,RAS_tank3,RAS_colony12,NA,273.1034483,NA,0,NA
2021-06-03,23,29,Apr_2021,May_2021,spring,27.96383,RAS,RAS_tank3,RAS_colony12,NA,285.5172414,NA,0,NA
2021-06-04,24,29,Apr_2021,May_2021,spring,27.94806,RAS,RAS_tank3,RAS_colony12,NA,297.9310345,NA,0,NA
2021-06-05,25,29,Apr_2021,May_2021,spring,27.95079,RAS,RAS_tank3,RAS_colony12,NA,310.3448276,NA,0,NA
2021-06-06,26,29,Apr_2021,May_2021,spring,27.9391,RAS,RAS_tank3,RAS_colony12,NA,322.7586207,NA,0,NA
2021-06-07,27,29,Apr_2021,May_2021,spring,27.87971,RAS,RAS_tank3,RAS_colony12,NA,335.1724138,NA,0,NA
2021-06-08,28,29,Apr_2021,May_2021,spring,27.17676,RAS,RAS_tank3,RAS_colony12,NA,347.5862069,NA,0,NA
2021-06-09,29,29,Apr_2021,May_2021,spring,27.18987,RAS,RAS_tank3,RAS_colony12,NA,360,NA,0,NA
2021-06-10,1,30,May_2021,Jun_2021,summer,27.40901,RAS,RAS_tank3,RAS_colony12,0,12,0,0,NA
2021-06-11,2,30,May_2021,Jun_2021,summer,27.3051,RAS,RAS_tank3,RAS_colony12,0,24,0,0,NA
2021-06-12,3,30,May_2021,Jun_2021,summer,27.73439,RAS,RAS_tank3,RAS_colony12,0,36,0,0,NA
2021-06-13,4,30,May_2021,Jun_2021,summer,27.6783,RAS,RAS_tank3,RAS_colony12,7,48,7,7,48
2021-06-14,5,30,May_2021,Jun_2021,summer,27.8426,RAS,RAS_tank3,RAS_colony12,39,60,39,39,60
2021-06-15,6,30,May_2021,Jun_2021,summer,28.47772,RAS,RAS_tank3,RAS_colony12,687,72,687,687,72
2021-06-16,7,30,May_2021,Jun_2021,summer,28.27244,RAS,RAS_tank3,RAS_colony12,2144,84,2144,2144,84
2021-06-17,8,30,May_2021,Jun_2021,summer,28.58233,RAS,RAS_tank3,RAS_colony12,2150,96,2150,2150,96
2021-06-18,9,30,May_2021,Jun_2021,summer,28.23738,RAS,RAS_tank3,RAS_colony12,917,108,917,917,108
2021-06-19,10,30,May_2021,Jun_2021,summer,28.49556,RAS,RAS_tank3,RAS_colony12,291,120,291,291,120
2021-06-20,11,30,May_2021,Jun_2021,summer,28.15419,RAS,RAS_tank3,RAS_colony12,487,132,487,487,132
2021-06-21,12,30,May_2021,Jun_2021,summer,28.01394,RAS,RAS_tank3,RAS_colony12,714,144,714,714,144
2021-06-22,13,30,May_2021,Jun_2021,summer,28.20515,RAS,RAS_tank3,RAS_colony12,1129,156,1129,1129,156
2021-06-23,14,30,May_2021,Jun_2021,summer,27.31673,RAS,RAS_tank3,RAS_colony12,1215,168,1215,1215,168
2021-06-24,15,30,May_2021,Jun_2021,summer,27.38438,RAS,RAS_tank3,RAS_colony12,656,180,656,656,180
2021-06-25,16,30,May_2021,Jun_2021,summer,27.27515,RAS,RAS_tank3,RAS_colony12,296,192,296,296,192
2021-06-26,17,30,May_2021,Jun_2021,summer,27.52778,RAS,RAS_tank3,RAS_colony12,190,204,190,190,204
2021-06-27,18,30,May_2021,Jun_2021,summer,27.12763,RAS,RAS_tank3,RAS_colony12,577,216,577,577,216
2021-06-28,19,30,May_2021,Jun_2021,summer,27.12212,RAS,RAS_tank3,RAS_colony12,198,228,198,198,228
2021-06-29,20,30,May_2021,Jun_2021,summer,27.45139,RAS,RAS_tank3,RAS_colony12,32,240,32,32,240
2021-06-30,21,30,May_2021,Jun_2021,summer,27.4002,RAS,RAS_tank3,RAS_colony12,11,252,11,11,252
2021-07-01,22,30,May_2021,Jun_2021,summer,27.91869,RAS,RAS_tank3,RAS_colony12,30,264,30,30,264
2021-07-02,23,30,May_2021,Jun_2021,summer,27.85144,RAS,RAS_tank3,RAS_colony12,20,276,20,20,276
2021-07-03,24,30,May_2021,Jun_2021,summer,28.20644,RAS,RAS_tank3,RAS_colony12,17,288,17,17,288
2021-07-04,25,30,May_2021,Jun_2021,summer,27.77136,RAS,RAS_tank3,RAS_colony12,27,300,27,27,300
2021-07-05,26,30,May_2021,Jun_2021,summer,27.61742,RAS,RAS_tank3,RAS_colony12,6,312,6,6,312
2021-07-06,27,30,May_2021,Jun_2021,summer,27.53604,RAS,RAS_tank3,RAS_colony12,8,324,8,8,324
2021-07-07,28,30,May_2021,Jun_2021,summer,27.2409,RAS,RAS_tank3,RAS_colony12,4,336,0,0,NA
2021-07-08,29,30,May_2021,Jun_2021,summer,27.62553,RAS,RAS_tank3,RAS_colony12,4,348,0,0,NA
2021-07-09,30,30,May_2021,Jun_2021,summer,27.4281,RAS,RAS_tank3,RAS_colony12,3,360,0,0,NA
2021-07-10,1,29,Jun_2021,Jul_2021,summer,27.85088,RAS,RAS_tank3,RAS_colony12,4,12.4137931,0,0,NA
2021-07-11,2,29,Jun_2021,Jul_2021,summer,27.63383,RAS,RAS_tank3,RAS_colony12,0,24.82758621,0,0,NA
2021-07-12,3,29,Jun_2021,Jul_2021,summer,27.59688,RAS,RAS_tank3,RAS_colony12,0,37.24137931,0,0,NA
2021-07-13,4,29,Jun_2021,Jul_2021,summer,28.01897,RAS,RAS_tank3,RAS_colony12,4,49.65517241,0,0,NA
2021-07-14,5,29,Jun_2021,Jul_2021,summer,27.60821,RAS,RAS_tank3,RAS_colony12,1,62.06896552,0,0,NA
2021-07-15,6,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,2,74.48275862,0,0,NA
2021-07-16,7,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,3,86.89655172,0,0,NA
2021-07-17,8,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,2,99.31034483,0,0,NA
2021-07-18,9,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,1,111.7241379,0,0,NA
2021-07-19,10,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,2,124.137931,0,0,NA
2021-07-20,11,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,136.5517241,0,0,NA
2021-07-21,12,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,3,148.9655172,0,0,NA
2021-07-22,13,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,4,161.3793103,0,0,NA
2021-07-23,14,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,173.7931034,0,0,NA
2021-07-24,15,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,186.2068966,0,0,NA
2021-07-25,16,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,198.6206897,0,0,NA
2021-07-26,17,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,211.0344828,0,0,NA
2021-07-27,18,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,223.4482759,0,0,NA
2021-07-28,19,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,235.862069,0,0,NA
2021-07-29,20,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,248.2758621,0,0,NA
2021-07-30,21,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,260.6896552,0,0,NA
2021-07-31,22,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,273.1034483,0,0,NA
2021-08-01,23,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,285.5172414,0,0,NA
2021-08-02,24,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,297.9310345,0,0,NA
2021-08-03,25,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,310.3448276,0,0,NA
2021-08-04,26,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,322.7586207,0,0,NA
2021-08-05,27,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,335.1724138,0,0,NA
2021-08-06,28,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,347.5862069,0,0,NA
2021-08-07,29,29,Jun_2021,Jul_2021,summer,NA,RAS,RAS_tank3,RAS_colony12,0,360,0,0,NA
2021-08-08,1,30,Jul_2021,Aug_2021,summer,27.11807,RAS,RAS_tank3,RAS_colony12,0,12,0,0,NA
2021-08-09,2,30,Jul_2021,Aug_2021,summer,27.22801,RAS,RAS_tank3,RAS_colony12,1,24,0,0,NA
2021-08-10,3,30,Jul_2021,Aug_2021,summer,27.24156,RAS,RAS_tank3,RAS_colony12,4,36,0,0,NA
2021-08-11,4,30,Jul_2021,Aug_2021,summer,27.23349,RAS,RAS_tank3,RAS_colony12,0,48,0,0,NA
2021-08-12,5,30,Jul_2021,Aug_2021,summer,27.42818,RAS,RAS_tank3,RAS_colony12,2,60,0,0,NA
2021-08-13,6,30,Jul_2021,Aug_2021,summer,27.10428,RAS,RAS_tank3,RAS_colony12,0,72,0,0,NA
2021-08-14,7,30,Jul_2021,Aug_2021,summer,27.24308,RAS,RAS_tank3,RAS_colony12,0,84,0,0,NA
2021-08-15,8,30,Jul_2021,Aug_2021,summer,27.13992,RAS,RAS_tank3,RAS_colony12,0,96,0,0,NA
2021-08-16,9,30,Jul_2021,Aug_2021,summer,27.24778,RAS,RAS_tank3,RAS_colony12,0,108,0,0,NA
2021-08-17,10,30,Jul_2021,Aug_2021,summer,27.48471,RAS,RAS_tank3,RAS_colony12,0,120,0,0,NA
2021-08-18,11,30,Jul_2021,Aug_2021,summer,27.32561,RAS,RAS_tank3,RAS_colony12,0,132,0,0,NA
2021-08-19,12,30,Jul_2021,Aug_2021,summer,27.58199,RAS,RAS_tank3,RAS_colony12,0,144,0,0,NA
2021-08-20,13,30,Jul_2021,Aug_2021,summer,27.32634,RAS,RAS_tank3,RAS_colony12,0,156,0,0,NA
2021-08-21,14,30,Jul_2021,Aug_2021,summer,27.73996,RAS,RAS_tank3,RAS_colony12,0,168,0,0,NA
2021-08-22,15,30,Jul_2021,Aug_2021,summer,27.4876,RAS,RAS_tank3,RAS_colony12,0,180,0,0,NA
2021-08-23,16,30,Jul_2021,Aug_2021,summer,28.19826,RAS,RAS_tank3,RAS_colony12,0,192,0,0,NA
2021-08-24,17,30,Jul_2021,Aug_2021,summer,27.94901,RAS,RAS_tank3,RAS_colony12,0,204,0,0,NA
2021-08-25,18,30,Jul_2021,Aug_2021,summer,27.40073,RAS,RAS_tank3,RAS_colony12,0,216,0,0,NA
2021-08-26,19,30,Jul_2021,Aug_2021,summer,27.58396,RAS,RAS_tank3,RAS_colony12,0,228,0,0,NA
2021-08-27,20,30,Jul_2021,Aug_2021,summer,27.25039,RAS,RAS_tank3,RAS_colony12,0,240,0,0,NA
2021-08-28,21,30,Jul_2021,Aug_2021,summer,27.53817,RAS,RAS_tank3,RAS_colony12,0,252,0,0,NA
2021-08-29,22,30,Jul_2021,Aug_2021,summer,27.23203,RAS,RAS_tank3,RAS_colony12,0,264,0,0,NA
2021-08-30,23,30,Jul_2021,Aug_2021,summer,27.03349,RAS,RAS_tank3,RAS_colony12,0,276,0,0,NA
2021-08-31,24,30,Jul_2021,Aug_2021,summer,27.21234,RAS,RAS_tank3,RAS_colony12,0,288,0,0,NA
2021-09-01,25,30,Jul_2021,Aug_2021,summer,27.127,RAS,RAS_tank3,RAS_colony12,0,300,0,0,NA
2021-09-02,26,30,Jul_2021,Aug_2021,summer,27.2164,RAS,RAS_tank3,RAS_colony12,0,312,0,0,NA
2021-09-03,27,30,Jul_2021,Aug_2021,summer,27.17136,RAS,RAS_tank3,RAS_colony12,0,324,0,0,NA
2021-09-04,28,30,Jul_2021,Aug_2021,summer,27.10432,RAS,RAS_tank3,RAS_colony12,1,336,0,0,NA
2021-09-05,29,30,Jul_2021,Aug_2021,summer,27.1324,RAS,RAS_tank3,RAS_colony12,0,348,0,0,NA
2021-09-06,30,30,Jul_2021,Aug_2021,summer,27.19114583,RAS,RAS_tank3,RAS_colony12,4,360,0,0,NA
2021-09-07,1,29,Aug_2021,Sep_2021,fall,28.324,RAS,RAS_tank3,RAS_colony12,3,12.4137931,0,0,NA
2021-09-08,2,29,Aug_2021,Sep_2021,fall,28.35219,RAS,RAS_tank3,RAS_colony12,1,24.82758621,0,0,NA
2021-09-09,3,29,Aug_2021,Sep_2021,fall,28.34256,RAS,RAS_tank3,RAS_colony12,2,37.24137931,0,0,NA
2021-09-10,4,29,Aug_2021,Sep_2021,fall,28.34188,RAS,RAS_tank3,RAS_colony12,0,49.65517241,0,0,NA
2021-09-11,5,29,Aug_2021,Sep_2021,fall,28.33156,RAS,RAS_tank3,RAS_colony12,1,62.06896552,0,0,NA
2021-09-12,6,29,Aug_2021,Sep_2021,fall,28.33706,RAS,RAS_tank3,RAS_colony12,2,74.48275862,0,0,NA
2021-09-13,7,29,Aug_2021,Sep_2021,fall,28.31025,RAS,RAS_tank3,RAS_colony12,0,86.89655172,0,0,NA
2021-09-14,8,29,Aug_2021,Sep_2021,fall,28.31988,RAS,RAS_tank3,RAS_colony12,0,99.31034483,0,0,NA
2021-09-15,9,29,Aug_2021,Sep_2021,fall,28.32469,RAS,RAS_tank3,RAS_colony12,0,111.7241379,0,0,NA
2021-09-16,10,29,Aug_2021,Sep_2021,fall,28.33706,RAS,RAS_tank3,RAS_colony12,0,124.137931,0,0,NA
2021-09-17,11,29,Aug_2021,Sep_2021,fall,28.346,RAS,RAS_tank3,RAS_colony12,0,136.5517241,0,0,NA
2021-09-18,12,29,Aug_2021,Sep_2021,fall,28.34806,RAS,RAS_tank3,RAS_colony12,0,148.9655172,0,0,NA
2021-09-19,13,29,Aug_2021,Sep_2021,fall,28.34256,RAS,RAS_tank3,RAS_colony12,0,161.3793103,0,0,NA
2021-09-20,14,29,Aug_2021,Sep_2021,fall,28.33981,RAS,RAS_tank3,RAS_colony12,0,173.7931034,0,0,NA
2021-09-21,15,29,Aug_2021,Sep_2021,fall,28.37006,RAS,RAS_tank3,RAS_colony12,0,186.2068966,0,0,NA
2021-09-22,16,29,Aug_2021,Sep_2021,fall,28.35425,RAS,RAS_tank3,RAS_colony12,0,198.6206897,0,0,NA
2021-09-23,17,29,Aug_2021,Sep_2021,fall,28.37006,RAS,RAS_tank3,RAS_colony12,0,211.0344828,0,0,NA
2021-09-24,18,29,Aug_2021,Sep_2021,fall,28.36319,RAS,RAS_tank3,RAS_colony12,0,223.4482759,0,0,NA
2021-09-25,19,29,Aug_2021,Sep_2021,fall,28.35975,RAS,RAS_tank3,RAS_colony12,0,235.862069,0,0,NA
2021-09-26,20,29,Aug_2021,Sep_2021,fall,28.37694,RAS,RAS_tank3,RAS_colony12,0,248.2758621,0,0,NA
2021-09-27,21,29,Aug_2021,Sep_2021,fall,28.37006,RAS,RAS_tank3,RAS_colony12,0,260.6896552,0,0,NA
2021-09-28,22,29,Aug_2021,Sep_2021,fall,28.36525,RAS,RAS_tank3,RAS_colony12,0,273.1034483,0,0,NA
2021-09-29,23,29,Aug_2021,Sep_2021,fall,28.37488,RAS,RAS_tank3,RAS_colony12,0,285.5172414,0,0,NA
2021-09-30,24,29,Aug_2021,Sep_2021,fall,28.37763,RAS,RAS_tank3,RAS_colony12,0,297.9310345,0,0,NA
2021-10-01,25,29,Aug_2021,Sep_2021,fall,28.36731,RAS,RAS_tank3,RAS_colony12,0,310.3448276,0,0,NA
2021-10-02,26,29,Aug_2021,Sep_2021,fall,28.37213,RAS,RAS_tank3,RAS_colony12,0,322.7586207,0,0,NA
2021-10-03,27,29,Aug_2021,Sep_2021,fall,28.37969,RAS,RAS_tank3,RAS_colony12,0,335.1724138,0,0,NA
2021-10-04,28,29,Aug_2021,Sep_2021,fall,28.37351,RAS,RAS_tank3,RAS_colony12,0,347.5862069,0,0,NA
2021-10-05,29,29,Aug_2021,Sep_2021,fall,28.35013,RAS,RAS_tank3,RAS_colony12,0,360,0,0,NA
2021-10-06,1,30,Sep_2021,Oct_2021,fall,27.01307,RAS,RAS_tank3,RAS_colony12,0,12,0,0,NA
2021-10-07,2,30,Sep_2021,Oct_2021,fall,26.9981,RAS,RAS_tank3,RAS_colony12,0,24,0,0,NA
2021-10-08,3,30,Sep_2021,Oct_2021,fall,27.01443,RAS,RAS_tank3,RAS_colony12,0,36,0,0,NA
2021-10-09,4,30,Sep_2021,Oct_2021,fall,27.00558,RAS,RAS_tank3,RAS_colony12,0,48,0,0,NA
2021-10-10,5,30,Sep_2021,Oct_2021,fall,26.97632,RAS,RAS_tank3,RAS_colony12,0,60,0,0,NA
2021-10-11,6,30,Sep_2021,Oct_2021,fall,26.96611,RAS,RAS_tank3,RAS_colony12,0,72,0,0,NA
2021-10-12,7,30,Sep_2021,Oct_2021,fall,26.99674,RAS,RAS_tank3,RAS_colony12,0,84,0,0,NA
2021-10-13,8,30,Sep_2021,Oct_2021,fall,26.95454,RAS,RAS_tank3,RAS_colony12,0,96,0,0,NA
2021-10-14,9,30,Sep_2021,Oct_2021,fall,26.96407,RAS,RAS_tank3,RAS_colony12,0,108,0,0,NA
2021-10-15,10,30,Sep_2021,Oct_2021,fall,26.97904,RAS,RAS_tank3,RAS_colony12,0,120,0,0,NA
2021-10-16,11,30,Sep_2021,Oct_2021,fall,26.95794,RAS,RAS_tank3,RAS_colony12,0,132,0,0,NA
2021-10-17,12,30,Sep_2021,Oct_2021,fall,26.95658,RAS,RAS_tank3,RAS_colony12,0,144,0,0,NA
2021-10-18,13,30,Sep_2021,Oct_2021,fall,26.96475,RAS,RAS_tank3,RAS_colony12,0,156,0,0,NA
2021-10-19,14,30,Sep_2021,Oct_2021,fall,26.96951,RAS,RAS_tank3,RAS_colony12,0,168,0,0,NA
2021-10-20,15,30,Sep_2021,Oct_2021,fall,26.97156,RAS,RAS_tank3,RAS_colony12,0,180,0,0,NA
2021-10-21,16,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,31,192,31,31,192
2021-10-22,17,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,49,204,49,49,204
2021-10-23,18,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,78,216,78,78,216
2021-10-24,19,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,74,228,74,74,228
2021-10-25,20,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,81,240,81,81,240
2021-10-26,21,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,32,252,32,32,252
2021-10-27,22,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,41,264,41,41,264
2021-10-28,23,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,26,276,26,26,276
2021-10-29,24,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,31,288,31,31,288
2021-10-30,25,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,29,300,29,29,300
2021-10-31,26,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,14,312,14,14,312
2021-11-01,27,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,6,324,6,6,324
2021-11-02,28,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,336,0,0,NA
2021-11-03,29,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,348,0,0,NA
2021-11-04,30,30,Sep_2021,Oct_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,360,0,0,NA
2021-11-05,1,29,Oct_2021,Nov_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,1,12.4137931,0,0,NA
2021-11-06,2,29,Oct_2021,Nov_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,24.82758621,0,0,NA
2021-11-07,3,29,Oct_2021,Nov_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,37.24137931,0,0,NA
2021-11-08,4,29,Oct_2021,Nov_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,49.65517241,0,0,NA
2021-11-09,5,29,Oct_2021,Nov_2021,fall,NA,RAS,RAS_tank3,RAS_colony12,0,62.06896552,0,0,NA
